,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,gls,sh,sot,sot%,g/sh,g/sot,dist,fk,pk,pkatt,npxg,npxg/sh,g-xg,np:g-xg,season,team,comp
7,2021-10-16,15:30,Matchweek 8,Sat,Home,L,0.0,1.0,Bochum,0.8,1.6,56.0,10586.0,Branimir Hrgota,4-3-1-2,Bastian Dankert,Match Report,,0,11,3,27.3,0.0,0.0,19.0,0.0,0,0,0.8,0.08,-0.8,-0.8,2021-2022,Greuther Furth,
8,2021-10-23,15:30,Matchweek 9,Sat,Away,L,1.0,4.0,RB Leipzig,1.4,2.3,44.0,24758.0,Branimir Hrgota,4-2-3-1,Christian Dingert,Match Report,,1,8,3,37.5,0.0,0.0,21.2,0.0,1,1,0.6,0.08,-0.4,-0.6,2021-2022,Greuther Furth,
9,2021-10-30,15:30,Matchweek 10,Sat,Away,L,1.0,3.0,Freiburg,0.8,1.5,50.0,31500.0,Branimir Hrgota,4-3-3,Felix Brych,Match Report,,1,8,4,50.0,0.13,0.25,21.3,0.0,0,0,0.8,0.1,0.2,0.2,2021-2022,Greuther Furth,
10,2021-11-07,19:30,Matchweek 11,Sun,Home,L,1.0,2.0,Eint Frankfurt,2.4,1.2,54.0,10244.0,Branimir Hrgota,4-3-3,Daniel Siebert,Match Report,,1,20,2,10.0,0.05,0.5,14.9,0.0,0,0,2.4,0.12,-1.4,-1.4,2021-2022,Greuther Furth,
11,2021-11-20,15:30,Matchweek 12,Sat,Away,L,0.0,4.0,M'Gladbach,0.2,3.1,43.0,38621.0,Branimir Hrgota,4-2-3-1,Benjamin Brand,Match Report,,0,5,1,20.0,0.0,0.0,11.5,0.0,0,0,0.2,0.05,-0.2,-0.2,2021-2022,Greuther Furth,
12,2021-11-27,15:30,Matchweek 13,Sat,Home,L,3.0,6.0,Hoffenheim,1.1,4.0,49.0,3385.0,Branimir Hrgota,4-3-3,Bastian Dankert,Match Report,,3,16,7,43.8,0.19,0.43,14.7,0.0,0,0,1.1,0.07,1.9,1.9,2021-2022,Greuther Furth,
13,2021-12-04,15:30,Matchweek 14,Sat,Away,L,1.0,7.0,Leverkusen,0.3,2.8,40.0,10455.0,Branimir Hrgota,4-4-1-1,Tobias Reichel,Match Report,,1,8,3,37.5,0.13,0.33,20.1,0.0,0,0,0.3,0.03,0.7,0.7,2021-2022,Greuther Furth,
14,2021-12-12,15:30,Matchweek 15,Sun,Home,W,1.0,0.0,Union Berlin,0.7,1.4,37.0,,Branimir Hrgota,4-3-3,Sven Jablonski,Match Report,,1,5,3,60.0,0.2,0.33,15.4,0.0,0,0,0.7,0.15,0.3,0.3,2021-2022,Greuther Furth,
15,2021-12-15,20:30,Matchweek 16,Wed,Away,L,0.0,3.0,Dortmund,0.4,1.8,32.0,15000.0,Sascha Burchert,4-3-3,Daniel Schlager,Match Report,,0,8,1,12.5,0.0,0.0,16.7,1.0,0,0,0.4,0.05,-0.4,-0.4,2021-2022,Greuther Furth,
16,2021-12-18,15:30,Matchweek 17,Sat,Home,D,0.0,0.0,Augsburg,0.1,1.2,48.0,,Branimir Hrgota,4-3-1-2,Sascha Stegemann,Match Report,,0,3,1,33.3,0.0,0.0,24.5,0.0,0,0,0.1,0.02,-0.1,-0.1,2021-2022,Greuther Furth,
17,2022-01-08,15:30,Matchweek 18,Sat,Home,D,0.0,0.0,Stuttgart,0.9,1.9,39.0,,Branimir Hrgota,4-1-2-1-2◆,Felix Brych,Match Report,,0,10,2,20.0,0.0,0.0,20.0,0.0,0,0,0.9,0.09,-0.9,-0.9,2021-2022,Greuther Furth,
18,2022-01-16,17:30,Matchweek 19,Sun,Away,D,2.0,2.0,Arminia,0.7,0.5,55.0,750.0,Branimir Hrgota,4-3-1-2,Christian Dingert,Match Report,,2,6,3,50.0,0.33,0.67,16.1,1.0,0,0,0.7,0.11,1.3,1.3,2021-2022,Greuther Furth,
19,2022-01-22,15:30,Matchweek 20,Sat,Home,W,2.0,1.0,Mainz 05,1.3,1.7,42.0,,Branimir Hrgota,4-3-1-2,Robert Schröder,Match Report,,1,9,5,55.6,0.11,0.2,21.3,2.0,0,0,1.3,0.14,-0.3,-0.3,2021-2022,Greuther Furth,
20,2022-02-06,17:30,Matchweek 21,Sun,Away,L,1.0,4.0,Wolfsburg,1.1,2.4,44.0,500.0,Branimir Hrgota,4-3-3,Martin Petersen,Match Report,,1,7,3,42.9,0.0,0.0,18.9,1.0,1,1,0.3,0.05,-0.1,-0.3,2021-2022,Greuther Furth,
21,2022-02-12,15:30,Matchweek 22,Sat,Home,W,2.0,1.0,Hertha BSC,2.4,2.1,40.0,9000.0,Branimir Hrgota,4-1-2-1-2◆,Daniel Schlager,Match Report,,2,17,4,23.5,0.06,0.25,16.0,1.0,1,1,1.6,0.1,-0.4,-0.6,2021-2022,Greuther Furth,
22,2022-02-20,15:30,Matchweek 23,Sun,Away,L,1.0,4.0,Bayern Munich,0.8,1.8,22.0,25000.0,Branimir Hrgota,4-1-2-1-2◆,Robert Hartmann,Match Report,,1,8,3,37.5,0.13,0.33,18.9,1.0,0,0,0.8,0.1,0.2,0.2,2021-2022,Greuther Furth,
23,2022-02-26,15:30,Matchweek 24,Sat,Home,D,1.0,1.0,Köln,0.7,0.6,41.0,9200.0,Branimir Hrgota,4-1-2-1-2◆,Robert Schörgenhofer,Match Report,,1,12,5,41.7,0.08,0.2,16.7,0.0,0,0,0.7,0.06,0.3,0.3,2021-2022,Greuther Furth,
24,2022-03-05,15:30,Matchweek 25,Sat,Away,L,1.0,2.0,Bochum,0.7,1.6,55.0,19800.0,Branimir Hrgota,4-1-2-1-2◆,Daniel Schlager,Match Report,,0,9,2,22.2,0.0,0.0,13.9,1.0,0,0,0.7,0.08,-0.7,-0.7,2021-2022,Greuther Furth,
25,2022-03-13,19:30,Matchweek 26,Sun,Home,L,1.0,6.0,RB Leipzig,0.3,1.7,47.0,9418.0,Branimir Hrgota,4-1-2-1-2◆,Sven Jablonski,Match Report,,1,7,1,14.3,0.14,1.0,22.2,0.0,0,0,0.3,0.05,0.7,0.7,2021-2022,Greuther Furth,
26,2022-03-19,15:30,Matchweek 27,Sat,Home,D,0.0,0.0,Freiburg,1.0,1.2,39.0,9884.0,Branimir Hrgota,3-4-1-2,Tobias Reichel,Match Report,,0,8,1,12.5,0.0,0.0,17.6,0.0,0,0,1.0,0.12,-1.0,-1.0,2021-2022,Greuther Furth,
27,2022-04-02,15:30,Matchweek 28,Sat,Away,D,0.0,0.0,Eint Frankfurt,0.6,1.2,33.0,50500.0,Branimir Hrgota,3-4-1-2,Bastian Dankert,Match Report,,0,4,2,50.0,0.0,0.0,18.2,0.0,0,0,0.6,0.15,-0.6,-0.6,2021-2022,Greuther Furth,
28,2022-04-09,15:30,Matchweek 29,Sat,Home,L,0.0,2.0,M'Gladbach,0.5,2.7,50.0,13900.0,Branimir Hrgota,3-4-3,Tobias Stieler,Match Report,,0,10,1,10.0,0.0,0.0,21.3,1.0,0,0,0.5,0.05,-0.5,-0.5,2021-2022,Greuther Furth,
29,2022-04-17,17:30,Matchweek 30,Sun,Away,D,0.0,0.0,Hoffenheim,0.3,1.0,42.0,16110.0,Branimir Hrgota,3-1-4-2,Felix Zwayer,Match Report,,0,8,1,12.5,0.0,0.0,24.2,1.0,0,0,0.3,0.04,-0.3,-0.3,2021-2022,Greuther Furth,
30,2022-04-23,15:30,Matchweek 31,Sat,Home,L,1.0,4.0,Leverkusen,0.9,2.5,52.0,11579.0,Branimir Hrgota,3-4-1-2,Tobias Reichel,Match Report,,1,8,3,37.5,0.13,0.33,15.6,0.0,0,0,0.9,0.11,0.1,0.1,2021-2022,Greuther Furth,
31,2022-04-29,20:30,Matchweek 32,Fri,Away,D,1.0,1.0,Union Berlin,0.3,1.4,46.0,22012.0,Branimir Hrgota,3-4-1-2,Patrick Ittrich,Match Report,,1,7,2,28.6,0.14,0.5,22.4,0.0,0,0,0.3,0.04,0.7,0.7,2021-2022,Greuther Furth,
32,2022-05-07,15:30,Matchweek 33,Sat,Home,L,1.0,3.0,Dortmund,1.3,1.5,43.0,16600.0,Branimir Hrgota,3-1-4-2,Christian Dingert,Match Report,,1,8,3,37.5,0.13,0.33,20.0,0.0,0,0,1.3,0.16,-0.3,-0.3,2021-2022,Greuther Furth,
33,2022-05-14,15:30,Matchweek 34,Sat,Away,L,1.0,2.0,Augsburg,0.5,1.1,51.0,27907.0,Branimir Hrgota,3-5-2,Tobias Reichel,Match Report,,1,7,4,57.1,0.14,0.25,19.9,0.0,0,0,0.5,0.07,0.5,0.5,2021-2022,Greuther Furth,
0,2022-08-05,20:30,Matchweek 1,Fri,Away,W,6.0,1.0,Eint Frankfurt,4.0,0.9,63.0,51500.0,Manuel Neuer,4-4-2,Deniz Aytekin,Match Report,,6,23,10,43.5,0.26,0.6,16.6,1.0,0,0,4.0,0.18,2.0,2.0,2022-2023,Bayern Munich,
1,2022-08-14,17:30,Matchweek 2,Sun,Home,W,2.0,0.0,Wolfsburg,2.0,0.5,68.0,75000.0,Manuel Neuer,4-2-3-1,Harm Osmers,Match Report,,2,24,8,33.3,0.08,0.25,18.4,0.0,0,0,2.0,0.09,0.0,0.0,2022-2023,Bayern Munich,
2,2022-08-21,17:30,Matchweek 3,Sun,Away,W,7.0,0.0,Bochum,2.9,0.7,64.0,26000.0,Manuel Neuer,4-4-2,Daniel Siebert,Match Report,,6,21,11,52.4,0.24,0.45,18.3,1.0,1,1,2.2,0.11,3.1,2.8,2022-2023,Bayern Munich,
3,2022-08-27,18:30,Matchweek 4,Sat,Home,D,1.0,1.0,M'Gladbach,2.8,0.5,69.0,75000.0,Manuel Neuer,4-2-2-2,Daniel Schlager,Match Report,,1,33,20,60.6,0.03,0.05,17.4,1.0,0,0,2.8,0.09,-1.8,-1.8,2022-2023,Bayern Munich,
4,2022-09-03,15:30,Matchweek 5,Sat,Away,D,1.0,1.0,Union Berlin,1.5,0.3,74.0,22012.0,Manuel Neuer,4-2-3-1,Frank Willenborg,Match Report,,1,21,6,28.6,0.05,0.17,18.1,0.0,0,0,1.5,0.07,-0.5,-0.5,2022-2023,Bayern Munich,
5,2022-09-10,15:30,Matchweek 6,Sat,Home,D,2.0,2.0,Stuttgart,2.2,1.2,66.0,75000.0,Manuel Neuer,4-2-3-1,Christian Dingert,Match Report,,2,19,6,31.6,0.11,0.33,17.5,1.0,0,0,2.2,0.12,-0.2,-0.2,2022-2023,Bayern Munich,
6,2022-09-17,15:30,Matchweek 7,Sat,Away,L,0.0,1.0,Augsburg,1.6,1.7,76.0,30660.0,Manuel Neuer,4-2-3-1,Marco Fritz,Match Report,,0,19,6,31.6,0.0,0.0,18.8,0.0,0,0,1.6,0.09,-1.6,-1.6,2022-2023,Bayern Munich,
7,2022-09-30,20:30,Matchweek 8,Fri,Home,W,4.0,0.0,Leverkusen,1.9,0.8,62.0,75000.0,Manuel Neuer,4-2-3-1,Tobias Stieler,Match Report,,4,20,9,45.0,0.2,0.44,16.6,2.0,0,0,1.9,0.09,2.1,2.1,2022-2023,Bayern Munich,
8,2022-10-08,18:30,Matchweek 9,Sat,Away,D,2.0,2.0,Dortmund,0.6,1.6,56.0,81365.0,Manuel Neuer,4-2-3-1,Deniz Aytekin,Match Report,,2,9,3,33.3,0.22,0.67,20.5,0.0,0,0,0.6,0.07,1.4,1.4,2022-2023,Bayern Munich,
9,2022-10-16,19:30,Matchweek 10,Sun,Home,W,5.0,0.0,Freiburg,2.1,0.3,66.0,75000.0,Joshua Kimmich,4-2-3-1,Sascha Stegemann,Match Report,,5,16,8,50.0,0.31,0.63,18.4,0.0,0,0,2.1,0.13,2.9,2.9,2022-2023,Bayern Munich,
10,2022-10-22,15:30,Matchweek 11,Sat,Away,W,2.0,0.0,Hoffenheim,2.4,0.8,58.0,30150.0,Joshua Kimmich,4-2-3-1,Sven Jablonski,Match Report,,2,21,9,42.9,0.1,0.22,13.9,0.0,0,0,2.4,0.12,-0.4,-0.4,2022-2023,Bayern Munich,
11,2022-10-29,15:30,Matchweek 12,Sat,Home,W,6.0,2.0,Mainz 05,3.1,2.2,69.0,75000.0,Joshua Kimmich,4-2-3-1,Felix Zwayer,Match Report,,6,23,12,52.2,0.26,0.5,15.3,0.0,0,1,2.2,0.1,2.9,3.8,2022-2023,Bayern Munich,
12,2022-11-05,15:30,Matchweek 13,Sat,Away,W,3.0,2.0,Hertha BSC,1.9,1.2,72.0,74667.0,Manuel Neuer,4-2-3-1,Bastian Dankert,Match Report,,3,14,4,28.6,0.21,0.75,17.1,1.0,0,0,1.9,0.14,1.1,1.1,2022-2023,Bayern Munich,
13,2022-11-08,20:30,Matchweek 14,Tue,Home,W,6.0,1.0,Werder Bremen,4.4,1.3,61.0,75000.0,Manuel Neuer,4-2-3-1,Robert Hartmann,Match Report,,6,20,9,45.0,0.3,0.67,14.4,0.0,0,1,3.6,0.18,1.6,2.4,2022-2023,Bayern Munich,
14,2022-11-12,18:30,Matchweek 15,Sat,Away,W,2.0,0.0,Schalke 04,1.9,0.8,68.0,62271.0,Manuel Neuer,4-2-3-1,Felix Zwayer,Match Report,,2,21,6,28.6,0.1,0.33,18.7,0.0,0,0,1.9,0.09,0.1,0.1,2022-2023,Bayern Munich,
15,2023-01-20,20:30,Matchweek 16,Fri,Away,D,1.0,1.0,RB Leipzig,0.7,0.7,58.0,47069.0,Joshua Kimmich,4-2-3-1,Daniel Siebert,Match Report,,1,7,2,28.6,0.14,0.5,13.9,0.0,0,0,0.7,0.1,0.3,0.3,2022-2023,Bayern Munich,
16,2023-01-24,20:30,Matchweek 17,Tue,Home,D,1.0,1.0,Köln,1.4,0.8,77.0,75000.0,Joshua Kimmich,4-2-3-1,Tobias Stieler,Match Report,,1,25,7,28.0,0.04,0.14,17.3,0.0,0,0,1.4,0.06,-0.4,-0.4,2022-2023,Bayern Munich,
17,2023-01-28,18:30,Matchweek 18,Sat,Home,D,1.0,1.0,Eint Frankfurt,1.6,0.6,67.0,75000.0,Thomas Müller,4-1-4-1,Sven Jablonski,Match Report,,1,14,5,35.7,0.07,0.2,17.9,0.0,0,0,1.6,0.12,-0.6,-0.6,2022-2023,Bayern Munich,
18,2023-02-05,17:30,Matchweek 19,Sun,Away,W,4.0,2.0,Wolfsburg,0.5,2.2,48.0,30000.0,Thomas Müller,4-2-3-1,Harm Osmers,Match Report,,4,9,4,44.4,0.44,1.0,19.6,0.0,0,0,0.5,0.06,3.5,3.5,2022-2023,Bayern Munich,
19,2023-02-11,15:30,Matchweek 20,Sat,Home,W,3.0,0.0,Bochum,3.7,0.3,64.0,75000.0,Thomas Müller,3-1-4-2,Matthias Jöllenbeck,Match Report,,3,22,11,50.0,0.09,0.18,16.7,0.0,1,1,2.9,0.14,-0.7,-0.9,2022-2023,Bayern Munich,
20,2023-02-18,15:30,Matchweek 21,Sat,Away,L,2.0,3.0,M'Gladbach,1.1,2.4,47.0,54042.0,Thomas Müller,3-1-4-2,Tobias Welz,Match Report,,2,13,5,38.5,0.15,0.4,18.4,0.0,0,0,1.1,0.08,0.9,0.9,2022-2023,Bayern Munich,
21,2023-02-26,17:30,Matchweek 22,Sun,Home,W,3.0,0.0,Union Berlin,3.6,0.4,69.0,75000.0,Thomas Müller,4-2-3-1,Marco Fritz,Match Report,,3,20,9,45.0,0.15,0.33,13.8,0.0,0,0,3.6,0.18,-0.6,-0.6,2022-2023,Bayern Munich,
22,2023-03-04,18:30,Matchweek 23,Sat,Away,W,2.0,1.0,Stuttgart,2.1,0.8,60.0,47800.0,Thomas Müller,4-2-3-1,Christian Dingert,Match Report,,2,14,6,42.9,0.14,0.33,14.9,0.0,0,0,2.1,0.15,-0.1,-0.1,2022-2023,Bayern Munich,
23,2023-03-11,15:30,Matchweek 24,Sat,Home,W,5.0,3.0,Augsburg,2.4,2.5,65.0,75000.0,Joshua Kimmich,3-4-3,Florian Badstübner,Match Report,,5,23,8,34.8,0.22,0.63,16.1,1.0,0,0,2.4,0.11,2.6,2.6,2022-2023,Bayern Munich,
24,2023-03-19,17:30,Matchweek 25,Sun,Away,L,1.0,2.0,Leverkusen,1.0,2.0,60.0,30210.0,Thomas Müller,3-1-4-2,Tobias Stieler,Match Report,,1,11,6,54.5,0.09,0.17,15.0,0.0,0,0,1.0,0.09,0.0,0.0,2022-2023,Bayern Munich,
25,2023-04-01,18:30,Matchweek 26,Sat,Home,W,4.0,2.0,Dortmund,2.4,1.5,48.0,75000.0,Thomas Müller,4-2-3-1,Marco Fritz,Match Report,,3,16,9,56.3,0.19,0.33,16.5,0.0,0,0,2.4,0.15,0.6,0.6,2022-2023,Bayern Munich,
26,2023-04-08,15:30,Matchweek 27,Sat,Away,W,1.0,0.0,Freiburg,3.5,1.0,66.0,34700.0,Thomas Müller,4-1-4-1,Daniel Siebert,Match Report,,1,22,8,36.4,0.05,0.13,16.2,0.0,0,0,3.5,0.16,-2.5,-2.5,2022-2023,Bayern Munich,
27,2023-04-15,15:30,Matchweek 28,Sat,Home,D,1.0,1.0,Hoffenheim,1.6,0.4,66.0,75000.0,Thomas Müller,4-2-3-1,Bastian Dankert,Match Report,,1,22,8,36.4,0.05,0.13,17.8,0.0,0,0,1.6,0.08,-0.6,-0.6,2022-2023,Bayern Munich,
28,2023-04-22,15:30,Matchweek 29,Sat,Away,L,1.0,3.0,Mainz 05,1.9,1.6,74.0,33305.0,Thomas Müller,3-1-4-2,Felix Zwayer,Match Report,,1,11,2,18.2,0.09,0.5,14.3,0.0,0,0,1.9,0.18,-0.9,-0.9,2022-2023,Bayern Munich,
29,2023-04-30,15:30,Matchweek 30,Sun,Home,W,2.0,0.0,Hertha BSC,2.7,0.1,80.0,75000.0,Joshua Kimmich,4-2-3-1,Patrick Ittrich,Match Report,,2,26,9,34.6,0.08,0.22,16.3,1.0,0,0,2.7,0.1,-0.7,-0.7,2022-2023,Bayern Munich,
30,2023-05-06,18:30,Matchweek 31,Sat,Away,W,2.0,1.0,Werder Bremen,1.4,0.7,67.0,42100.0,Joshua Kimmich,4-2-3-1,Christian Dingert,Match Report,,2,13,4,30.8,0.15,0.5,14.7,0.0,0,0,1.4,0.11,0.6,0.6,2022-2023,Bayern Munich,
31,2023-05-13,15:30,Matchweek 32,Sat,Home,W,6.0,0.0,Schalke 04,5.3,0.4,62.0,75000.0,Thomas Müller,4-1-4-1,Robert Schröder,Match Report,,6,24,12,50.0,0.21,0.42,16.5,1.0,1,1,4.5,0.19,0.7,0.5,2022-2023,Bayern Munich,
32,2023-05-20,18:30,Matchweek 33,Sat,Home,L,1.0,3.0,RB Leipzig,1.6,2.8,60.0,75000.0,Thomas Müller,4-2-3-1,Deniz Aytekin,Match Report,,1,17,5,29.4,0.06,0.2,18.3,0.0,0,0,1.6,0.1,-0.6,-0.6,2022-2023,Bayern Munich,
33,2023-05-27,15:30,Matchweek 34,Sat,Away,W,2.0,1.0,Köln,1.3,1.3,53.0,50000.0,Thomas Müller,4-2-3-1,Sven Jablonski,Match Report,,2,12,4,33.3,0.17,0.5,13.1,0.0,0,0,1.3,0.11,0.7,0.7,2022-2023,Bayern Munich,
0,2022-08-06,18:30,Matchweek 1,Sat,Home,W,1.0,0.0,Leverkusen,1.8,1.3,45.0,81365.0,Marco Reus,4-3-3,Felix Brych,Match Report,,1,14,4,28.6,0.07,0.25,17.8,1.0,0,0,1.8,0.13,-0.8,-0.8,2022-2023,Dortmund,
1,2022-08-12,20:30,Matchweek 2,Fri,Away,W,3.0,1.0,Freiburg,1.1,1.0,61.0,34700.0,Marco Reus,4-2-3-1,Tobias Welz,Match Report,,3,13,6,46.2,0.23,0.5,20.6,1.0,0,0,1.1,0.09,1.9,1.9,2022-2023,Dortmund,
2,2022-08-20,15:30,Matchweek 3,Sat,Home,L,2.0,3.0,Werder Bremen,0.5,1.3,50.0,81365.0,Marco Reus,4-2-3-1,Florian Badstübner,Match Report,,2,6,4,66.7,0.33,0.5,21.2,0.0,0,0,0.5,0.08,1.5,1.5,2022-2023,Dortmund,
3,2022-08-27,15:30,Matchweek 4,Sat,Away,W,1.0,0.0,Hertha BSC,2.7,0.5,62.0,62142.0,Marco Reus,4-2-3-1,Tobias Stieler,Match Report,,1,22,6,27.3,0.05,0.17,14.5,1.0,0,0,2.7,0.12,-1.7,-1.7,2022-2023,Dortmund,
4,2022-09-02,20:30,Matchweek 5,Fri,Home,W,1.0,0.0,Hoffenheim,2.0,0.5,49.0,79300.0,Marco Reus,4-5-1,Daniel Siebert,Match Report,,1,15,5,33.3,0.07,0.2,13.3,0.0,0,0,2.0,0.14,-1.0,-1.0,2022-2023,Dortmund,
5,2022-09-10,15:30,Matchweek 6,Sat,Away,L,0.0,3.0,RB Leipzig,0.6,2.0,55.0,47069.0,Marco Reus,4-2-3-1,Sven Jablonski,Match Report,,0,5,0,0.0,0.0,,12.8,0.0,0,0,0.6,0.12,-0.6,-0.6,2022-2023,Dortmund,
6,2022-09-17,15:30,Matchweek 7,Sat,Home,W,1.0,0.0,Schalke 04,1.8,0.1,65.0,81100.0,Marco Reus,4-2-3-1,Felix Brych,Match Report,,1,17,5,29.4,0.06,0.2,14.1,0.0,0,0,1.8,0.11,-0.8,-0.8,2022-2023,Dortmund,
7,2022-10-01,15:30,Matchweek 8,Sat,Away,L,2.0,3.0,Köln,2.5,1.9,58.0,50000.0,Jude Bellingham,4-2-3-1,Harm Osmers,Match Report,,1,22,8,36.4,0.05,0.13,16.4,1.0,0,0,2.5,0.12,-1.5,-1.5,2022-2023,Dortmund,
8,2022-10-08,18:30,Matchweek 9,Sat,Home,D,2.0,2.0,Bayern Munich,1.6,0.6,44.0,81365.0,Mats Hummels,4-3-3,Deniz Aytekin,Match Report,,2,12,6,50.0,0.17,0.33,15.5,0.0,0,0,1.6,0.14,0.4,0.4,2022-2023,Dortmund,
9,2022-10-16,17:30,Matchweek 10,Sun,Away,L,0.0,2.0,Union Berlin,0.8,1.9,76.0,22012.0,Mats Hummels,3-5-2,Tobias Stieler,Match Report,,0,14,6,42.9,0.0,0.0,18.3,1.0,0,0,0.8,0.06,-0.8,-0.8,2022-2023,Dortmund,
10,2022-10-22,15:30,Matchweek 11,Sat,Home,W,5.0,0.0,Stuttgart,2.6,1.0,60.0,81365.0,Mats Hummels,4-2-3-1,Daniel Schlager,Match Report,,5,18,10,55.6,0.28,0.5,17.2,1.0,0,0,2.6,0.14,2.4,2.4,2022-2023,Dortmund,
11,2022-10-29,18:30,Matchweek 12,Sat,Away,W,2.0,1.0,Eint Frankfurt,0.6,1.9,42.0,50000.0,Mats Hummels,4-2-3-1,Sascha Stegemann,Match Report,,2,7,2,28.6,0.29,1.0,21.1,1.0,0,0,0.6,0.09,1.4,1.4,2022-2023,Dortmund,
12,2022-11-05,15:30,Matchweek 13,Sat,Home,W,3.0,0.0,Bochum,1.5,0.6,60.0,81365.0,Mats Hummels,4-2-3-1,Tobias Stieler,Match Report,,3,5,2,40.0,0.4,1.0,25.7,1.0,1,1,0.7,0.15,1.5,1.3,2022-2023,Dortmund,
13,2022-11-08,18:30,Matchweek 14,Tue,Away,L,0.0,2.0,Wolfsburg,1.6,2.4,63.0,28675.0,Mats Hummels,4-2-3-1,Christian Dingert,Match Report,,0,21,6,28.6,0.0,0.0,16.9,1.0,0,0,1.6,0.08,-1.6,-1.6,2022-2023,Dortmund,
14,2022-11-11,20:30,Matchweek 15,Fri,Away,L,2.0,4.0,M'Gladbach,3.0,2.1,61.0,54042.0,Mats Hummels,4-2-3-1,Sven Jablonski,Match Report,,2,20,10,50.0,0.1,0.2,13.5,1.0,0,0,3.0,0.17,-1.0,-1.0,2022-2023,Dortmund,
15,2023-01-22,15:30,Matchweek 16,Sun,Home,W,4.0,3.0,Augsburg,2.9,1.7,68.0,81365.0,Mats Hummels,4-2-3-1,Frank Willenborg,Match Report,,4,27,9,33.3,0.15,0.44,16.0,0.0,0,0,2.9,0.11,1.1,1.1,2022-2023,Dortmund,
16,2023-01-25,18:30,Matchweek 17,Wed,Away,W,2.0,1.0,Mainz 05,1.5,1.2,62.0,31500.0,Niklas Süle,4-2-3-1,Sascha Stegemann,Match Report,,2,11,6,54.5,0.18,0.33,18.2,0.0,0,0,1.5,0.14,0.5,0.5,2022-2023,Dortmund,
17,2023-01-29,17:30,Matchweek 18,Sun,Away,W,2.0,0.0,Leverkusen,0.9,1.7,44.0,30210.0,Jude Bellingham,4-5-1,Tobias Welz,Match Report,,1,6,2,33.3,0.17,0.5,20.4,0.0,0,0,0.9,0.15,0.1,0.1,2022-2023,Dortmund,
18,2023-02-04,15:30,Matchweek 19,Sat,Home,W,5.0,1.0,Freiburg,1.9,0.4,76.0,81365.0,Marco Reus,4-1-4-1,Robert Schröder,Match Report,,5,26,10,38.5,0.19,0.5,19.1,1.0,0,0,1.9,0.07,3.1,3.1,2022-2023,Dortmund,
19,2023-02-11,15:30,Matchweek 20,Sat,Away,W,2.0,0.0,Werder Bremen,2.5,0.6,56.0,42100.0,Marco Reus,4-1-4-1,Felix Brych,Match Report,,2,18,9,50.0,0.11,0.22,15.9,0.0,0,0,2.5,0.14,-0.5,-0.5,2022-2023,Dortmund,
20,2023-02-19,17:30,Matchweek 21,Sun,Home,W,4.0,1.0,Hertha BSC,2.5,1.1,58.0,81365.0,Marco Reus,4-5-1,Harm Osmers,Match Report,,4,12,5,41.7,0.33,0.8,16.0,1.0,0,0,2.5,0.22,1.5,1.5,2022-2023,Dortmund,
21,2023-02-25,15:30,Matchweek 22,Sat,Away,W,1.0,0.0,Hoffenheim,2.3,1.3,56.0,30150.0,Marco Reus,4-3-3,Martin Petersen,Match Report,,1,25,11,44.0,0.04,0.09,15.0,0.0,0,0,2.3,0.1,-1.3,-1.3,2022-2023,Dortmund,
22,2023-03-03,20:30,Matchweek 23,Fri,Home,W,2.0,1.0,RB Leipzig,1.2,2.2,38.0,81365.0,Marco Reus,4-1-4-1,Sven Jablonski,Match Report,,2,7,2,28.6,0.14,0.5,21.5,1.0,1,1,0.4,0.06,0.8,0.6,2022-2023,Dortmund,
23,2023-03-11,18:30,Matchweek 24,Sat,Away,D,2.0,2.0,Schalke 04,2.0,1.5,65.0,61571.0,Mats Hummels,4-3-3,Marco Fritz,Match Report,,2,20,8,40.0,0.1,0.25,18.0,1.0,0,0,2.0,0.1,0.0,0.0,2022-2023,Dortmund,
24,2023-03-18,18:30,Matchweek 25,Sat,Home,W,6.0,1.0,Köln,3.3,1.6,63.0,81365.0,Marco Reus,4-3-3,Daniel Siebert,Match Report,,6,12,8,66.7,0.5,0.75,12.4,1.0,0,0,3.3,0.29,2.7,2.7,2022-2023,Dortmund,
25,2023-04-01,18:30,Matchweek 26,Sat,Away,L,2.0,4.0,Bayern Munich,1.5,2.4,52.0,75000.0,Marco Reus,4-5-1,Marco Fritz,Match Report,,2,9,3,33.3,0.11,0.33,17.2,0.0,1,1,0.9,0.1,0.5,0.1,2022-2023,Dortmund,
26,2023-04-08,15:30,Matchweek 27,Sat,Home,W,2.0,1.0,Union Berlin,2.6,0.5,63.0,81365.0,Mats Hummels,4-3-3,Daniel Schlager,Match Report,,2,15,6,40.0,0.13,0.33,15.4,0.0,0,0,2.6,0.18,-0.6,-0.6,2022-2023,Dortmund,
27,2023-04-15,15:30,Matchweek 28,Sat,Away,D,3.0,3.0,Stuttgart,1.8,1.4,57.0,47300.0,Mats Hummels,4-1-4-1,Harm Osmers,Match Report,,3,15,6,40.0,0.2,0.5,16.0,1.0,0,0,1.8,0.12,1.2,1.2,2022-2023,Dortmund,
