,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,gls,sh,sot,sot%,g/sh,g/sot,dist,fk,pk,pkatt,npxg,npxg/sh,g-xg,np:g-xg,sota,saves,save%,cs,psxg,psxg+/-,pka,pksv,pkm,cmp,att,cmp%,att (gk),thr,launch%,avglen,att,launch%,avglen,opp,stp,stp%,#opa,avgdist,totdist,prgdist,ast,xag,xa,kp,1/3,ppa,crspa,prgp,live,dead,tb,sw,crs,ti,ck,in,out,str,off,blocks,sca,passlive,passdead,to,fld,def,gca,passlive,passdead,to,fld,def,tkl,tklw,def 3rd,mid 3rd,att 3rd,tkl,tkl%,lost,pass,int,tkl+int,clr,err,touches,def pen,att pen,succ,succ%,tkld,tkld%,carries,prgc,cpa,mis,dis,rec,prgr,crdy,crdr,2crdy,fls,pkwon,pkcon,og,recov,won,won%,season,team
11,2023-11-12,18:00,Matchweek 12,Sun,Home,D,0.0,0.0,Roma,0.4,0.4,49.0,63000.0,Ciro Immobile,4-3-3,Davide Massa,Match Report,,0.0,7.0,2.0,28.6,0.0,0.0,22.1,0.0,0.0,0.0,0.4,0.06,-0.4,-0.4,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,32.0,4.0,15.6,29.7,6.0,16.7,14.8,12.0,0.0,0.0,1.0,27.0,7750.0,2506.0,0.0,0.4,0.6,6.0,29.0,6.0,3.0,36.0,485.0,36.0,2.0,2.0,14.0,10.0,4.0,2.0,2.0,0.0,0.0,10.0,14.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0,3.0,1.0,2.0,28.6,5.0,9.0,5.0,14.0,18.0,0.0,614.0,64.0,9.0,7.0,38.9,10.0,55.6,298.0,16.0,1.0,17.0,8.0,443.0,36.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,48.0,10.0,52.6,2023-2024,Lazio
12,2023-11-25,15:00,Matchweek 13,Sat,Away,L,1.0,2.0,Salernitana,2.0,1.7,62.0,16700.0,Ciro Immobile,4-3-3,Alessandro Prontera,Match Report,,1.0,12.0,1.0,8.3,0.0,0.0,20.3,1.0,1.0,1.0,1.2,0.1,-1.0,-1.2,6.0,4.0,66.7,0.0,1.9,-0.1,0.0,0.0,0.0,2.0,4.0,50.0,25.0,4.0,12.0,29.4,6.0,16.7,21.3,10.0,0.0,0.0,0.0,3.0,7806.0,2467.0,0.0,1.0,0.9,9.0,30.0,7.0,1.0,36.0,520.0,57.0,0.0,5.0,19.0,28.0,9.0,3.0,6.0,0.0,0.0,6.0,22.0,17.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,21.0,9.0,7.0,10.0,4.0,9.0,50.0,9.0,8.0,14.0,35.0,12.0,0.0,684.0,48.0,18.0,5.0,31.3,7.0,43.8,435.0,22.0,5.0,12.0,7.0,475.0,35.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,36.0,10.0,47.6,2023-2024,Lazio
13,2023-12-02,18:00,Matchweek 14,Sat,Home,W,1.0,0.0,Cagliari,2.0,0.6,60.0,37000.0,Ciro Immobile,4-3-3,Federico Dionisi,Match Report,,1.0,10.0,5.0,50.0,0.1,0.2,15.2,2.0,0.0,0.0,2.0,0.2,-1.0,-1.0,2.0,2.0,100.0,1.0,0.6,0.6,0.0,0.0,0.0,2.0,3.0,66.7,20.0,3.0,5.0,24.2,9.0,22.2,30.6,13.0,0.0,0.0,0.0,11.5,9619.0,3264.0,1.0,1.2,1.1,5.0,52.0,7.0,1.0,58.0,612.0,40.0,3.0,5.0,16.0,15.0,4.0,1.0,3.0,0.0,5.0,11.0,18.0,16.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,11.0,6.0,5.0,5.0,5.0,45.5,6.0,15.0,14.0,30.0,18.0,1.0,753.0,44.0,17.0,4.0,30.8,9.0,69.2,443.0,20.0,3.0,12.0,2.0,556.0,58.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,51.0,8.0,50.0,2023-2024,Lazio
14,2023-12-09,15:00,Matchweek 15,Sat,Away,D,1.0,1.0,Hellas Verona,1.0,1.0,71.0,28311.0,Ciro Immobile,4-3-3,Giovanni Ayroldi,Match Report,,1.0,14.0,5.0,35.7,0.07,0.2,17.1,0.0,0.0,0.0,1.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.8,-0.2,0.0,0.0,0.0,4.0,9.0,44.4,39.0,5.0,20.5,28.6,4.0,25.0,27.3,11.0,3.0,27.3,1.0,11.2,9760.0,3567.0,1.0,0.9,1.0,10.0,33.0,7.0,2.0,51.0,607.0,57.0,0.0,4.0,20.0,26.0,7.0,3.0,3.0,0.0,2.0,12.0,25.0,16.0,5.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,8.0,7.0,7.0,0.0,7.0,53.8,6.0,0.0,1.0,15.0,11.0,0.0,753.0,54.0,20.0,7.0,33.3,7.0,33.3,411.0,22.0,3.0,13.0,10.0,543.0,51.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,56.0,13.0,56.5,2023-2024,Lazio
15,2023-12-17,20:45,Matchweek 16,Sun,Home,L,0.0,2.0,Inter,1.5,1.6,48.0,59000.0,Ciro Immobile,4-3-3,Fabio Maresca,Match Report,,0.0,13.0,4.0,30.8,0.0,0.0,14.8,0.0,0.0,0.0,1.5,0.11,-1.5,-1.5,4.0,2.0,50.0,0.0,1.2,-0.8,0.0,0.0,0.0,3.0,9.0,33.3,21.0,1.0,38.1,36.6,7.0,14.3,27.1,12.0,0.0,0.0,1.0,18.3,7639.0,2514.0,0.0,0.9,0.8,9.0,49.0,11.0,4.0,47.0,485.0,48.0,0.0,2.0,34.0,15.0,8.0,0.0,8.0,0.0,1.0,11.0,23.0,16.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,7.0,2.0,4.0,6.0,42.9,8.0,7.0,7.0,20.0,19.0,1.0,636.0,58.0,27.0,10.0,71.4,2.0,14.3,319.0,32.0,5.0,10.0,7.0,439.0,47.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,48.0,5.0,29.4,2023-2024,Lazio
16,2023-12-22,18:30,Matchweek 17,Fri,Away,W,2.0,0.0,Empoli,2.3,0.8,46.0,8800.0,Ciro Immobile,4-3-3,Matteo Marchetti,Match Report,,2.0,14.0,7.0,50.0,0.14,0.29,14.6,0.0,0.0,0.0,2.3,0.18,-0.3,-0.3,7.0,7.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0,20.0,27.0,5.0,25.9,31.5,8.0,50.0,36.3,16.0,2.0,12.5,0.0,7.3,5422.0,2151.0,0.0,1.3,0.8,9.0,20.0,13.0,2.0,34.0,360.0,45.0,0.0,4.0,19.0,21.0,9.0,1.0,4.0,0.0,3.0,10.0,21.0,14.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,13.0,13.0,2.0,16.0,69.6,7.0,7.0,6.0,34.0,34.0,0.0,554.0,89.0,30.0,8.0,44.4,9.0,50.0,238.0,16.0,6.0,12.0,6.0,301.0,34.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,49.0,9.0,40.9,2023-2024,Lazio
17,2023-12-29,20:45,Matchweek 18,Fri,Home,W,3.0,1.0,Frosinone,1.5,1.1,54.0,40000.0,Adam Marušić,4-3-3,Ermanno Feliciani,Match Report,,3.0,13.0,5.0,38.5,0.23,0.6,14.5,1.0,0.0,0.0,1.5,0.12,1.5,1.5,2.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,13.0,46.2,28.0,2.0,39.3,38.3,5.0,40.0,29.6,5.0,0.0,0.0,0.0,,7203.0,2535.0,2.0,1.2,1.9,10.0,24.0,12.0,4.0,27.0,447.0,53.0,4.0,4.0,17.0,26.0,6.0,2.0,2.0,0.0,2.0,8.0,22.0,16.0,2.0,2.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,18.0,10.0,5.0,10.0,3.0,9.0,60.0,6.0,8.0,11.0,29.0,15.0,0.0,615.0,47.0,20.0,17.0,54.8,12.0,38.7,310.0,21.0,2.0,17.0,6.0,397.0,27.0,3.0,0.0,0.0,18.0,0.0,1.0,0.0,56.0,19.0,63.3,2023-2024,Lazio
18,2024-01-07,15:00,Matchweek 19,Sun,Away,W,2.0,1.0,Udinese,0.5,0.7,53.0,23033.0,Adam Marušić,4-3-3,Juan Sacchi,Match Report,,2.0,7.0,2.0,28.6,0.29,1.0,18.7,1.0,0.0,0.0,0.5,0.07,1.5,1.5,2.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,36.4,20.0,4.0,30.0,29.7,11.0,45.5,38.8,9.0,1.0,11.1,0.0,10.2,6739.0,2526.0,1.0,0.3,0.3,5.0,16.0,10.0,1.0,39.0,431.0,54.0,0.0,1.0,11.0,22.0,4.0,0.0,2.0,0.0,1.0,10.0,12.0,9.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,13.0,10.0,3.0,7.0,3.0,5.0,35.7,9.0,7.0,6.0,19.0,15.0,0.0,568.0,49.0,21.0,8.0,53.3,7.0,46.7,295.0,9.0,3.0,15.0,3.0,383.0,39.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,9.0,31.0,2023-2024,Lazio
19,2024-01-14,12:30,Matchweek 20,Sun,Home,W,1.0,0.0,Lecce,0.9,1.1,52.0,40000.0,Luis Alberto,4-3-3,Maria Sole Ferrieri Caputi,Match Report,,1.0,8.0,2.0,25.0,0.13,0.5,16.9,0.0,0.0,0.0,0.9,0.11,0.1,0.1,3.0,3.0,100.0,1.0,0.4,0.4,0.0,0.0,0.0,2.0,15.0,13.3,33.0,2.0,39.4,39.6,8.0,25.0,28.8,12.0,1.0,8.3,1.0,17.3,7399.0,2674.0,1.0,0.8,0.7,7.0,29.0,6.0,0.0,30.0,502.0,42.0,1.0,1.0,6.0,19.0,2.0,0.0,2.0,0.0,0.0,9.0,16.0,14.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,14.0,8.0,13.0,3.0,15.0,65.2,8.0,4.0,8.0,32.0,13.0,0.0,635.0,73.0,14.0,6.0,30.0,11.0,55.0,272.0,14.0,3.0,13.0,7.0,446.0,30.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,63.0,8.0,47.1,2023-2024,Lazio
20,2024-01-28,18:00,Matchweek 22,Sun,Home,D,0.0,0.0,Napoli,0.5,0.2,39.0,,Danilo Cataldi,4-3-3,Daniele Orsato,Match Report,,0.0,10.0,0.0,0.0,0.0,,21.9,0.0,0.0,0.0,0.5,0.05,-0.5,-0.5,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,30.0,21.0,2.0,38.1,35.5,5.0,40.0,37.6,13.0,0.0,0.0,0.0,,5868.0,2021.0,0.0,0.5,0.6,9.0,28.0,10.0,6.0,28.0,411.0,38.0,1.0,3.0,20.0,17.0,4.0,3.0,1.0,0.0,3.0,3.0,20.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,5.0,9.0,1.0,6.0,50.0,6.0,11.0,3.0,18.0,19.0,0.0,548.0,50.0,16.0,5.0,38.5,8.0,61.5,271.0,17.0,2.0,11.0,7.0,377.0,28.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,51.0,13.0,56.5,2023-2024,Lazio
0,2023-08-21,20:45,Matchweek 1,Mon,Home,L,0.0,2.0,Milan,1.0,0.9,53.0,30203.0,Nicolás Domínguez,4-1-3-2,Luca Pairetto,Match Report,,0.0,17.0,5.0,29.4,0.0,0.0,17.1,1.0,0.0,0.0,1.0,0.06,-1.0,-1.0,5.0,3.0,60.0,0.0,1.6,-0.4,0.0,0.0,0.0,2.0,4.0,50.0,20.0,6.0,20.0,25.1,4.0,0.0,8.5,9.0,1.0,11.1,2.0,15.8,8855.0,2712.0,0.0,0.9,0.8,14.0,43.0,10.0,5.0,41.0,550.0,28.0,1.0,3.0,16.0,13.0,3.0,2.0,0.0,0.0,2.0,7.0,32.0,27.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,10.0,9.0,2.0,11.0,47.8,12.0,10.0,4.0,25.0,11.0,0.0,682.0,58.0,25.0,3.0,23.1,7.0,53.8,330.0,22.0,5.0,9.0,6.0,500.0,41.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,60.0,11.0,68.8,2023-2024,Bologna
1,2023-08-27,18:30,Matchweek 2,Sun,Away,D,1.0,1.0,Juventus,0.5,0.8,42.0,36107.0,Riccardo Orsolini,4-2-3-1,Marco Di Bello,Match Report,,1.0,10.0,4.0,40.0,0.1,0.25,21.7,1.0,0.0,0.0,0.5,0.05,0.5,0.5,3.0,2.0,66.7,0.0,0.6,-0.4,0.0,0.0,0.0,8.0,24.0,33.3,28.0,3.0,67.9,44.4,7.0,71.4,49.6,22.0,0.0,0.0,0.0,9.0,5750.0,2075.0,1.0,0.4,0.4,7.0,19.0,6.0,0.0,29.0,384.0,46.0,0.0,2.0,9.0,17.0,2.0,1.0,0.0,0.0,0.0,10.0,17.0,14.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,18.0,11.0,14.0,4.0,0.0,12.0,46.2,14.0,10.0,6.0,24.0,27.0,0.0,551.0,75.0,15.0,5.0,35.7,6.0,42.9,250.0,10.0,4.0,15.0,7.0,341.0,29.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,45.0,11.0,47.8,2023-2024,Bologna
2,2023-09-02,18:30,Matchweek 3,Sat,Home,W,2.0,1.0,Cagliari,2.3,0.5,71.0,22818.0,Stefan Posch,4-2-3-1,Daniele Orsato,Match Report,,2.0,15.0,7.0,46.7,0.13,0.29,17.3,0.0,0.0,1.0,1.5,0.11,-0.3,0.5,1.0,0.0,0.0,0.0,0.8,-0.2,0.0,0.0,0.0,1.0,3.0,33.3,15.0,5.0,6.7,22.2,11.0,18.2,31.9,14.0,1.0,7.1,0.0,2.5,10950.0,3272.0,1.0,0.8,0.7,11.0,58.0,10.0,3.0,59.0,716.0,54.0,0.0,5.0,17.0,23.0,5.0,3.0,1.0,0.0,1.0,9.0,29.0,23.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,17.0,9.0,10.0,6.0,1.0,8.0,53.3,7.0,9.0,6.0,23.0,13.0,0.0,865.0,46.0,22.0,5.0,33.3,8.0,53.3,610.0,22.0,4.0,12.0,3.0,673.0,58.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,48.0,7.0,53.8,2023-2024,Bologna
3,2023-09-18,20:45,Matchweek 4,Mon,Away,D,0.0,0.0,Hellas Verona,0.6,0.4,60.0,18863.0,Lorenzo De Silvestri,4-2-3-1,Federico La Penna,Match Report,,0.0,11.0,4.0,36.4,0.0,0.0,20.9,0.0,0.0,0.0,0.6,0.06,-0.6,-0.6,1.0,1.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,6.0,14.0,42.9,43.0,3.0,32.6,30.8,4.0,0.0,14.3,12.0,0.0,0.0,0.0,12.5,8884.0,3062.0,0.0,0.5,0.7,9.0,25.0,10.0,4.0,37.0,534.0,50.0,0.0,1.0,15.0,18.0,4.0,2.0,1.0,0.0,1.0,1.0,21.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,3.0,1.0,3.0,33.3,6.0,9.0,5.0,13.0,15.0,1.0,682.0,79.0,23.0,6.0,42.9,6.0,42.9,481.0,16.0,4.0,16.0,9.0,499.0,36.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,52.0,17.0,60.7,2023-2024,Bologna
4,2023-09-24,18:00,Matchweek 5,Sun,Home,D,0.0,0.0,Napoli,0.2,2.1,49.0,26621.0,Michel Aebischer,4-2-3-1,Giovanni Ayroldi,Match Report,,0.0,4.0,2.0,50.0,0.0,0.0,15.4,0.0,0.0,0.0,0.2,0.06,-0.2,-0.2,4.0,4.0,100.0,1.0,0.4,0.4,0.0,0.0,1.0,9.0,11.0,81.8,31.0,4.0,25.8,29.4,11.0,27.3,30.0,14.0,0.0,0.0,0.0,5.5,7212.0,2610.0,0.0,0.2,0.3,3.0,26.0,3.0,1.0,25.0,434.0,53.0,0.0,3.0,13.0,22.0,5.0,2.0,3.0,0.0,2.0,6.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,7.0,12.0,1.0,16.0,59.3,11.0,9.0,5.0,25.0,21.0,0.0,604.0,86.0,11.0,9.0,42.9,11.0,52.4,313.0,17.0,3.0,20.0,10.0,417.0,25.0,4.0,0.0,0.0,16.0,0.0,1.0,0.0,37.0,9.0,75.0,2023-2024,Bologna
5,2023-09-28,18:30,Matchweek 6,Thu,Away,D,0.0,0.0,Monza,0.7,0.7,53.0,8930.0,Lorenzo De Silvestri,4-2-3-1,Ivan Pezzuto,Match Report,,0.0,8.0,5.0,62.5,0.0,0.0,17.2,1.0,0.0,0.0,0.7,0.08,-0.7,-0.7,3.0,3.0,100.0,1.0,0.7,0.7,0.0,0.0,0.0,2.0,4.0,50.0,22.0,4.0,18.2,28.9,6.0,0.0,16.5,18.0,1.0,5.6,0.0,8.0,7942.0,2488.0,0.0,0.2,0.4,5.0,43.0,3.0,0.0,42.0,524.0,36.0,1.0,4.0,17.0,14.0,5.0,3.0,2.0,0.0,2.0,6.0,14.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,6.0,8.0,0.0,5.0,45.5,6.0,4.0,9.0,23.0,26.0,0.0,652.0,68.0,17.0,9.0,50.0,8.0,44.4,446.0,31.0,5.0,8.0,4.0,473.0,42.0,3.0,1.0,1.0,15.0,0.0,0.0,0.0,46.0,19.0,67.9,2023-2024,Bologna
6,2023-10-01,12:30,Matchweek 7,Sun,Home,W,3.0,0.0,Empoli,2.4,0.9,58.0,23689.0,Lewis Ferguson,4-2-3-1,Fabio Maresca,Match Report,,3.0,21.0,9.0,42.9,0.14,0.33,17.3,1.0,0.0,0.0,2.4,0.12,0.6,0.6,4.0,4.0,100.0,1.0,0.7,0.7,0.0,0.0,0.0,5.0,8.0,62.5,26.0,4.0,26.9,33.8,9.0,11.1,27.1,19.0,0.0,0.0,0.0,7.3,7420.0,2814.0,2.0,1.8,0.7,14.0,25.0,12.0,3.0,35.0,500.0,55.0,4.0,4.0,11.0,27.0,2.0,2.0,0.0,0.0,2.0,21.0,35.0,25.0,2.0,4.0,1.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,10.0,6.0,7.0,3.0,0.0,4.0,26.7,11.0,7.0,5.0,15.0,19.0,1.0,670.0,76.0,25.0,10.0,40.0,13.0,52.0,475.0,19.0,2.0,15.0,8.0,468.0,35.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,56.0,4.0,50.0,2023-2024,Bologna
7,2023-10-07,15:00,Matchweek 8,Sat,Away,D,2.0,2.0,Inter,1.3,0.7,37.0,74072.0,Lorenzo De Silvestri,4-2-3-1,Marco Guida,Match Report,,2.0,7.0,2.0,28.6,0.14,0.5,19.9,0.0,1.0,1.0,0.5,0.08,0.7,0.5,5.0,3.0,60.0,0.0,0.9,-1.1,0.0,0.0,0.0,7.0,19.0,36.8,29.0,6.0,48.3,39.4,8.0,62.5,49.5,24.0,1.0,4.2,0.0,4.3,5294.0,2074.0,1.0,0.5,0.3,5.0,22.0,2.0,0.0,27.0,346.0,44.0,2.0,0.0,13.0,14.0,7.0,3.0,3.0,0.0,1.0,11.0,13.0,7.0,2.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,15.0,10.0,10.0,3.0,2.0,6.0,46.2,7.0,11.0,17.0,32.0,31.0,0.0,521.0,70.0,6.0,2.0,20.0,7.0,70.0,212.0,9.0,0.0,20.0,6.0,298.0,27.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,44.0,14.0,41.2,2023-2024,Bologna
8,2023-10-22,15:00,Matchweek 9,Sun,Home,W,2.0,1.0,Frosinone,1.5,1.5,55.0,26729.0,Lorenzo De Silvestri,4-2-3-1,Daniele Doveri,Match Report,,2.0,12.0,6.0,50.0,0.17,0.33,15.7,1.0,0.0,0.0,1.5,0.13,0.5,0.5,5.0,4.0,100.0,0.0,1.4,0.4,1.0,0.0,0.0,1.0,9.0,11.1,28.0,4.0,14.3,27.4,14.0,35.7,29.1,11.0,0.0,0.0,1.0,21.0,7008.0,2511.0,0.0,0.4,0.6,7.0,26.0,10.0,1.0,32.0,457.0,52.0,1.0,6.0,14.0,18.0,4.0,0.0,4.0,0.0,1.0,15.0,20.0,14.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,23.0,14.0,10.0,11.0,2.0,8.0,57.1,6.0,12.0,5.0,28.0,16.0,1.0,612.0,71.0,21.0,5.0,26.3,13.0,68.4,280.0,12.0,1.0,11.0,7.0,412.0,32.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,47.0,8.0,44.4,2023-2024,Bologna
9,2023-10-28,15:00,Matchweek 10,Sat,Away,D,1.0,1.0,Sassuolo,1.0,0.9,59.0,16931.0,Lorenzo De Silvestri,4-2-3-1,Antonio Giua,Match Report,,1.0,9.0,4.0,44.4,0.11,0.25,20.9,1.0,0.0,0.0,1.0,0.11,0.0,0.0,5.0,4.0,80.0,0.0,1.5,0.5,0.0,0.0,0.0,3.0,7.0,42.9,46.0,6.0,13.0,23.3,11.0,9.1,19.9,17.0,1.0,5.9,0.0,8.0,8773.0,2860.0,1.0,1.0,0.6,8.0,26.0,3.0,1.0,36.0,583.0,39.0,0.0,7.0,7.0,13.0,2.0,1.0,0.0,0.0,2.0,13.0,18.0,15.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,25.0,14.0,14.0,11.0,0.0,13.0,54.2,11.0,7.0,8.0,33.0,18.0,2.0,739.0,117.0,9.0,7.0,36.8,8.0,42.1,515.0,12.0,3.0,21.0,6.0,532.0,35.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,52.0,4.0,66.7,2023-2024,Bologna
10,2023-11-03,20:45,Matchweek 11,Fri,Home,W,1.0,0.0,Lazio,0.6,0.5,50.0,24178.0,Michel Aebischer,4-2-3-1,Federico La Penna,Match Report,,1.0,6.0,2.0,33.3,0.17,0.5,16.7,1.0,0.0,0.0,0.6,0.1,0.4,0.4,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,75.0,43.0,6.0,23.3,26.7,11.0,18.2,22.2,16.0,1.0,6.3,0.0,8.0,8178.0,2833.0,1.0,0.5,0.3,4.0,19.0,2.0,1.0,21.0,534.0,51.0,0.0,2.0,10.0,30.0,2.0,1.0,1.0,0.0,0.0,21.0,12.0,8.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,10.0,8.0,7.0,0.0,5.0,35.7,9.0,8.0,16.0,31.0,18.0,0.0,697.0,108.0,13.0,15.0,60.0,10.0,40.0,443.0,15.0,4.0,21.0,6.0,490.0,21.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,50.0,4.0,33.3,2023-2024,Bologna
11,2023-11-12,15:00,Matchweek 12,Sun,Away,L,1.0,2.0,Fiorentina,1.8,1.4,61.0,29750.0,Michel Aebischer,4-2-3-1,Fabio Maresca,Match Report,,1.0,10.0,3.0,30.0,0.0,0.0,16.4,0.0,1.0,1.0,1.0,0.1,-0.8,-1.0,4.0,2.0,75.0,0.0,1.6,-0.4,1.0,0.0,0.0,2.0,10.0,20.0,27.0,6.0,25.9,27.2,5.0,60.0,43.4,4.0,0.0,0.0,0.0,,7208.0,2411.0,0.0,0.3,0.2,8.0,20.0,6.0,3.0,42.0,481.0,53.0,0.0,6.0,15.0,24.0,3.0,1.0,2.0,0.0,2.0,13.0,18.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,16.0,10.0,10.0,2.0,11.0,61.1,7.0,10.0,2.0,24.0,11.0,0.0,634.0,60.0,11.0,7.0,30.4,14.0,60.9,401.0,17.0,1.0,11.0,5.0,428.0,42.0,2.0,0.0,0.0,16.0,0.0,1.0,0.0,54.0,13.0,48.1,2023-2024,Bologna
12,2023-11-27,20:45,Matchweek 13,Mon,Home,W,2.0,0.0,Torino,1.5,0.4,48.0,20705.0,Michel Aebischer,4-2-3-1,Andrea Colombo,Match Report,,2.0,13.0,2.0,15.4,0.15,1.0,17.5,0.0,0.0,0.0,1.5,0.12,0.5,0.5,3.0,3.0,100.0,1.0,0.5,0.5,0.0,0.0,0.0,3.0,14.0,21.4,21.0,2.0,47.6,37.5,7.0,57.1,41.1,7.0,0.0,0.0,0.0,10.0,5115.0,1840.0,1.0,1.2,0.6,10.0,22.0,2.0,0.0,24.0,385.0,51.0,1.0,0.0,18.0,23.0,3.0,1.0,2.0,0.0,1.0,4.0,23.0,13.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,12.0,10.0,5.0,7.0,0.0,7.0,58.3,5.0,7.0,9.0,21.0,13.0,0.0,540.0,50.0,16.0,10.0,45.5,11.0,50.0,338.0,11.0,1.0,14.0,6.0,327.0,24.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,48.0,13.0,50.0,2023-2024,Bologna
13,2023-12-03,12:30,Matchweek 14,Sun,Away,D,1.0,1.0,Lecce,1.2,1.5,57.0,24326.0,Michel Aebischer,4-3-3,Daniele Doveri,Match Report,,1.0,11.0,4.0,36.4,0.09,0.25,16.5,1.0,0.0,0.0,1.2,0.11,-0.2,-0.2,4.0,3.0,100.0,0.0,1.2,0.2,1.0,0.0,0.0,4.0,8.0,50.0,19.0,3.0,26.3,29.4,6.0,50.0,39.2,18.0,0.0,0.0,0.0,7.7,7661.0,2650.0,0.0,1.0,0.5,9.0,27.0,5.0,1.0,39.0,543.0,36.0,2.0,1.0,10.0,15.0,3.0,2.0,1.0,0.0,1.0,14.0,21.0,13.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,22.0,13.0,12.0,9.0,1.0,14.0,73.7,5.0,4.0,7.0,29.0,32.0,0.0,697.0,78.0,19.0,6.0,40.0,6.0,40.0,335.0,28.0,13.0,14.0,15.0,488.0,39.0,2.0,0.0,0.0,18.0,0.0,1.0,0.0,59.0,12.0,50.0,2023-2024,Bologna
