,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,gls,sh,sot,sot%,g/sh,g/sot,dist,fk,pk,pkatt,npxg,npxg/sh,g-xg,np:g-xg,sota,saves,save%,cs,psxg,psxg+/-,pka,pksv,pkm,cmp,att,cmp%,att (gk),thr,launch%,avglen,att,launch%,avglen,opp,stp,stp%,#opa,avgdist,totdist,prgdist,ast,xag,xa,kp,1/3,ppa,crspa,prgp,live,dead,tb,sw,crs,ti,ck,in,out,str,off,blocks,sca,passlive,passdead,to,fld,def,gca,passlive,passdead,to,fld,def,tkl,tklw,def 3rd,mid 3rd,att 3rd,tkl,tkl%,lost,pass,int,tkl+int,clr,err,touches,def pen,att pen,succ,succ%,tkld,tkld%,carries,prgc,cpa,mis,dis,rec,prgr,crdy,crdr,2crdy,fls,pkwon,pkcon,og,recov,won,won%,season,team
30,2020-06-24,20:15,Matchweek 31,Wed,Home,W,4.0,0.0,Crystal Palace,2.4,0.1,73.0,,Jordan Henderson,4-3-3,Martin Atkinson,Match Report,,4,21,7,33.3,0.19,0.57,17.8,2,0,0,2.4,0.12,1.6,1.6,0,0,,1,0.0,0.0,0,0,0,1,2,50.0,19,4,10.5,23.4,4,0.0,21.8,0,0,,0,,13506,3383,3,1.7,1.7,11,89,21,4,76,895,33,3,9,20,18,6,2,3,0,0,9,35,24,2,1,3,1,7,6,0,0,1,0,17,10,5,8,4,4,28.6,10,8,15,32,1,1,1026,18,42,7,43.8,9,56.3,732,29,7,20,11,809,76,0,0,0,7,0,0,0,67,16,59.3,2019-2020,Liverpool
31,2020-07-02,20:15,Matchweek 32,Thu,Away,L,0.0,4.0,Manchester City,1.1,2.4,53.0,,Jordan Henderson,4-3-3,Anthony Taylor,Match Report,,0,11,3,27.3,0.0,0.0,16.3,1,0,0,1.1,0.1,-1.1,-1.1,5,2,40.0,0,2.0,-1.0,1,0,0,1,4,25.0,28,4,10.7,24.2,5,20.0,25.0,8,1,12.5,1,16.7,8508,2665,0,0.7,0.5,9,34,11,2,36,553,41,1,10,21,18,3,2,1,0,2,5,20,17,0,0,1,0,0,0,0,0,0,0,13,8,8,3,2,4,30.8,9,8,15,28,8,1,678,54,25,5,55.6,4,44.4,427,18,6,14,6,495,36,2,0,0,7,0,1,1,54,11,52.4,2019-2020,Liverpool
32,2020-07-05,16:30,Matchweek 33,Sun,Home,W,2.0,0.0,Aston Villa,0.7,0.7,70.0,,Virgil van Dijk,4-3-3,Paul Tierney,Match Report,,2,6,4,66.7,0.33,0.5,18.1,0,0,0,0.7,0.12,1.3,1.3,3,3,100.0,1,1.2,1.2,0,0,0,4,6,66.7,32,5,15.6,27.6,4,25.0,34.3,14,1,7.1,4,16.6,10819,3619,2,0.7,0.9,6,80,14,0,67,677,44,1,12,25,19,7,1,5,0,1,12,12,12,0,0,0,0,4,4,0,0,0,0,7,4,2,4,1,3,25.0,9,6,5,12,18,0,802,54,28,10,76.9,3,23.1,460,25,6,17,5,588,66,1,0,0,18,0,0,0,59,10,41.7,2019-2020,Liverpool
33,2020-07-08,20:15,Matchweek 34,Wed,Away,W,3.0,1.0,Brighton,2.5,2.4,56.0,,Jordan Henderson,4-3-3,Craig Pawson,Match Report,,3,20,8,40.0,0.15,0.38,14.2,0,0,0,2.5,0.12,0.5,0.5,2,1,50.0,0,1.3,0.3,0,0,0,5,10,50.0,23,4,30.4,33.6,8,37.5,35.6,14,0,0.0,4,18.6,8467,3137,3,2.1,1.9,17,34,14,2,55,481,57,3,13,32,25,10,4,3,0,0,10,34,30,2,1,0,0,5,3,1,0,0,0,11,4,4,5,2,3,25.0,9,6,11,22,21,1,648,58,37,9,52.9,8,47.1,406,27,10,15,4,427,55,4,0,0,15,0,0,0,55,14,53.8,2019-2020,Liverpool
34,2020-07-11,15:00,Matchweek 35,Sat,Home,D,1.0,1.0,Burnley,1.7,0.4,71.0,,Virgil van Dijk,4-3-3,David Coote,Match Report,,1,23,9,39.1,0.04,0.11,18.3,1,0,0,1.7,0.07,-0.7,-0.7,2,1,50.0,0,0.4,-0.6,0,0,0,2,3,66.7,30,7,6.7,22.9,4,25.0,22.5,14,1,7.1,5,15.2,9915,3197,1,1.5,1.5,18,41,20,2,62,672,55,1,9,29,32,11,1,8,0,2,3,39,31,1,2,1,2,2,2,0,0,0,0,10,6,4,3,3,4,50.0,4,1,6,16,17,1,826,50,45,12,85.7,2,14.3,551,32,12,19,9,599,61,1,0,0,7,0,0,0,55,16,51.6,2019-2020,Liverpool
35,2020-07-15,20:15,Matchweek 36,Wed,Away,L,1.0,2.0,Arsenal,2.1,0.8,69.0,,Virgil van Dijk,4-3-3,Paul Tierney,Match Report,,1,24,8,33.3,0.04,0.13,16.7,0,0,0,2.1,0.09,-1.1,-1.1,2,0,0.0,0,1.2,-0.8,0,0,0,4,5,80.0,24,8,20.8,27.9,3,0.0,18.3,2,1,50.0,4,24.1,10656,3474,1,1.7,1.4,19,62,16,4,67,618,63,0,11,34,25,13,1,7,0,4,10,43,34,3,2,0,0,2,2,0,0,0,0,12,10,3,5,4,8,53.3,7,6,10,22,4,2,773,30,50,11,55.0,9,45.0,480,33,7,15,12,558,67,1,0,0,10,0,0,0,51,18,51.4,2019-2020,Liverpool
36,2020-07-22,20:15,Matchweek 37,Wed,Home,W,5.0,3.0,Chelsea,1.7,2.4,50.0,,Virgil van Dijk,4-3-3,Andre Marriner,Match Report,,5,10,7,70.0,0.5,0.71,14.4,1,0,0,1.7,0.17,3.3,3.3,5,2,40.0,0,2.5,-0.5,0,0,0,3,12,25.0,34,4,26.5,31.5,9,33.3,33.8,15,0,0.0,2,20.7,8503,2949,3,1.5,1.0,7,23,6,2,26,568,53,1,6,12,21,6,0,4,0,0,11,15,7,3,3,2,0,8,5,0,2,1,0,19,8,6,9,4,8,42.1,11,6,5,24,16,0,716,64,19,14,93.3,1,6.7,410,11,3,22,8,491,24,1,0,0,8,0,0,0,56,15,57.7,2019-2020,Liverpool
37,2020-07-26,16:00,Matchweek 38,Sun,Away,W,3.0,1.0,Newcastle Utd,0.6,0.1,74.0,,James Milner,4-3-3,Anthony Taylor,Match Report,,3,14,6,42.9,0.21,0.5,20.0,0,0,0,0.6,0.05,2.4,2.4,2,1,50.0,0,0.7,-0.3,0,0,0,3,3,100.0,21,4,14.3,24.9,2,0.0,16.5,4,0,0.0,4,29.3,13065,3997,3,0.5,0.9,10,73,10,3,59,791,52,4,3,17,30,4,0,3,0,1,10,26,20,2,2,1,1,6,5,0,1,0,0,12,5,0,9,3,3,50.0,3,5,8,20,10,0,949,35,25,13,43.3,17,56.7,780,21,6,19,6,739,59,0,0,0,5,0,0,0,61,17,53.1,2019-2020,Liverpool
0,2019-08-10,12:30,Matchweek 1,Sat,Away,W,5.0,0.0,West Ham,3.2,1.1,57.0,59870.0,David Silva,4-3-3,Mike Dean,Match Report,,5,13,8,61.5,0.31,0.5,16.7,0,1,1,2.4,0.19,1.8,1.6,3,3,100.0,1,1.4,1.4,0,0,0,1,3,33.3,31,7,6.5,20.0,5,20.0,25.4,8,1,12.5,1,14.5,7733,2625,4,2.4,1.0,12,31,13,2,54,546,28,10,1,6,14,1,0,0,0,4,6,24,20,0,3,1,0,6,4,0,1,1,0,18,13,8,9,1,4,33.3,8,8,13,31,13,0,682,60,26,13,72.2,5,27.8,485,37,7,9,13,490,54,2,0,0,13,1,0,0,61,17,48.6,2019-2020,Manchester City
1,2019-08-17,17:30,Matchweek 2,Sat,Home,D,2.0,2.0,Tottenham,2.9,0.1,55.0,54503.0,Kevin De Bruyne,4-2-3-1,Michael Oliver,Match Report,,2,30,10,33.3,0.07,0.2,15.4,0,0,0,2.9,0.1,-0.9,-0.9,2,0,0.0,0,0.3,-1.7,0,0,0,4,7,57.1,35,5,17.1,26.3,3,33.3,36.0,4,1,25.0,1,22.5,9889,2943,2,2.3,1.7,22,47,18,4,75,622,36,4,10,31,12,13,2,1,2,3,14,53,37,5,4,1,1,4,4,0,0,0,0,15,7,3,6,6,5,25.0,15,12,10,25,10,0,778,40,48,9,52.9,8,47.1,554,35,14,9,9,569,75,1,0,0,14,0,0,0,61,15,65.2,2019-2020,Manchester City
2,2019-08-25,14:00,Matchweek 3,Sun,Away,W,3.0,1.0,Bournemouth,3.0,2.2,74.0,10486.0,David Silva,4-3-3,Andre Marriner,Match Report,,3,18,5,27.8,0.17,0.6,14.8,0,0,0,3.0,0.17,0.0,0.0,7,6,85.7,0,3.6,2.6,0,0,0,3,3,100.0,21,10,14.3,23.6,3,0.0,16.3,12,3,25.0,2,13.3,11664,3018,3,2.3,2.2,17,42,11,3,60,729,40,4,8,10,21,5,1,1,0,4,7,34,28,2,1,0,0,5,3,0,1,0,0,16,12,4,6,6,7,53.8,6,4,8,24,18,2,872,64,34,7,77.8,2,22.2,655,25,6,17,6,676,60,3,0,0,13,0,0,0,46,16,51.6,2019-2020,Manchester City
3,2019-08-31,15:00,Matchweek 4,Sat,Home,W,4.0,0.0,Brighton,1.9,0.9,53.0,54386.0,David Silva,4-3-3,Jonathan Moss,Match Report,,4,15,6,40.0,0.27,0.67,15.4,1,0,0,1.9,0.13,2.1,2.1,1,1,100.0,1,0.3,0.3,0,0,0,1,5,20.0,30,9,13.3,28.0,2,50.0,49.0,8,0,0.0,1,11.3,8805,2442,4,1.8,1.6,14,29,17,0,45,601,29,3,6,13,10,8,3,0,0,1,6,28,24,2,1,1,0,8,8,0,0,0,0,15,7,1,8,6,4,33.3,8,6,10,25,18,0,729,67,34,6,50.0,6,50.0,543,25,6,11,12,551,45,1,0,0,10,0,0,0,51,6,50.0,2019-2020,Manchester City
4,2019-09-14,17:30,Matchweek 5,Sat,Away,L,2.0,3.0,Norwich City,2.3,1.5,68.0,27035.0,David Silva,4-2-3-1,Kevin Friend,Match Report,,2,25,8,32.0,0.08,0.25,15.1,0,0,0,2.3,0.09,-0.3,-0.3,3,0,0.0,0,1.1,-1.9,0,0,0,2,3,66.7,19,3,10.5,25.6,2,50.0,44.5,6,0,0.0,3,45.3,10474,2572,2,1.9,1.6,16,62,13,3,75,689,47,0,6,46,16,16,5,7,0,0,10,47,34,3,5,1,1,4,3,0,1,0,0,15,9,4,10,1,9,52.9,8,12,7,22,7,2,836,26,48,20,69.0,9,31.0,616,48,16,10,7,615,75,1,0,0,7,0,0,0,62,19,63.3,2019-2020,Manchester City
5,2019-09-21,15:00,Matchweek 6,Sat,Home,W,8.0,0.0,Watford,5.9,0.4,68.0,54273.0,David Silva,4-3-3,Mike Dean,Match Report,,8,27,10,37.0,0.26,0.7,14.9,2,1,1,5.1,0.19,2.1,1.9,4,4,100.0,1,0.2,0.2,0,0,0,1,2,50.0,28,6,3.6,23.6,1,100.0,71.0,4,0,0.0,1,15.0,10683,3038,4,4.3,2.8,21,40,13,7,55,741,35,1,7,23,20,5,2,1,0,2,7,53,39,4,5,3,1,15,8,1,3,2,0,18,12,9,5,4,11,61.1,7,4,6,24,5,0,868,41,46,18,81.8,4,18.2,674,30,10,4,8,686,55,2,0,0,5,1,0,0,52,11,73.3,2019-2020,Manchester City
6,2019-09-28,17:30,Matchweek 7,Sat,Away,W,3.0,1.0,Everton,2.8,2.4,63.0,39222.0,Fernandinho,4-3-3,Michael Oliver,Match Report,,3,19,8,42.1,0.16,0.38,14.7,1,0,0,2.8,0.15,0.2,0.2,7,6,85.7,0,2.6,1.6,0,0,0,2,6,33.3,26,9,23.1,31.7,4,0.0,13.3,13,1,7.7,0,8.8,10251,2853,1,2.6,2.6,16,36,18,3,52,628,29,4,11,13,16,2,0,1,0,5,5,36,30,0,4,1,0,5,3,0,0,1,0,15,7,8,5,2,6,30.0,14,9,8,23,21,0,779,59,29,10,58.8,7,41.2,573,27,4,12,12,582,52,2,0,0,8,0,0,0,54,11,40.7,2019-2020,Manchester City
7,2019-10-06,14:00,Matchweek 8,Sun,Home,L,0.0,2.0,Wolves,1.4,1.0,75.0,54435.0,David Silva,4-2-3-1,Craig Pawson,Match Report,,0,18,2,11.1,0.0,0.0,18.7,2,0,0,1.4,0.08,-1.4,-1.4,2,0,0.0,0,1.6,-0.4,0,0,0,3,3,100.0,21,2,14.3,28.7,2,0.0,22.5,5,0,0.0,2,23.3,11373,3274,0,1.1,1.3,13,53,15,3,74,724,54,0,3,36,26,9,2,0,0,1,8,34,29,1,0,2,0,0,0,0,0,0,0,14,7,5,3,6,9,47.4,10,6,11,25,5,1,880,37,41,10,52.6,9,47.4,653,32,6,14,9,663,72,5,0,0,11,0,0,0,54,11,42.3,2019-2020,Manchester City
8,2019-10-19,17:30,Matchweek 9,Sat,Away,W,2.0,0.0,Crystal Palace,3.5,0.9,71.0,25480.0,David Silva,4-3-3,Anthony Taylor,Match Report,,2,21,10,47.6,0.1,0.2,13.4,0,0,0,3.5,0.17,-1.5,-1.5,2,2,100.0,1,0.2,0.2,0,0,0,5,8,62.5,20,1,25.0,26.9,5,60.0,48.0,7,1,14.3,0,13.0,10285,2820,2,3.4,2.8,20,36,21,5,58,687,47,2,5,29,22,8,6,0,1,2,14,40,34,0,5,0,0,4,4,0,0,0,0,11,6,7,4,0,2,15.4,11,6,6,17,12,0,835,40,46,16,72.7,6,27.3,599,31,10,13,7,624,58,1,0,0,10,0,0,0,53,21,61.8,2019-2020,Manchester City
9,2019-10-26,12:30,Matchweek 10,Sat,Home,W,3.0,0.0,Aston Villa,2.9,1.0,63.0,54506.0,David Silva,4-3-3,Graham Scott,Match Report,,3,26,9,34.6,0.12,0.33,15.1,0,0,0,2.9,0.11,0.1,0.1,5,5,100.0,1,1.6,1.6,0,0,0,3,6,50.0,24,5,16.7,28.0,4,50.0,43.0,12,1,8.3,0,7.4,9312,2787,1,1.8,1.5,21,53,15,1,67,600,41,2,5,23,16,13,2,4,2,1,8,46,33,4,5,0,0,5,4,0,0,0,0,13,6,3,6,4,6,37.5,10,8,9,22,19,1,761,65,63,15,83.3,3,16.7,538,42,21,11,7,553,67,3,1,1,10,0,0,0,48,17,65.4,2019-2020,Manchester City
10,2019-11-02,15:00,Matchweek 11,Sat,Home,W,2.0,1.0,Southampton,2.9,0.9,75.0,53922.0,David Silva,4-3-3,Lee Mason,Match Report,,2,26,4,15.4,0.08,0.5,15.6,1,0,0,2.9,0.11,-0.9,-0.9,3,2,66.7,0,1.2,0.2,0,0,0,5,6,83.3,24,2,20.8,25.8,2,50.0,28.0,3,1,33.3,6,25.3,10858,3138,1,1.8,3.0,15,71,32,8,118,674,63,0,10,62,34,17,5,0,0,3,12,48,37,4,3,1,0,4,4,0,0,0,0,9,8,3,2,4,5,25.0,15,5,3,12,5,1,835,22,80,24,70.6,10,29.4,604,68,16,19,10,602,118,3,0,0,11,0,0,0,59,18,43.9,2019-2020,Manchester City
11,2019-11-10,16:30,Matchweek 12,Sun,Away,L,1.0,3.0,Liverpool,1.3,1.1,55.0,53324.0,Fernandinho,4-2-3-1,Michael Oliver,Match Report,,1,18,3,16.7,0.06,0.33,17.3,0,0,0,1.3,0.07,-0.3,-0.3,5,2,40.0,0,1.2,-1.8,0,0,0,6,10,60.0,29,2,31.0,28.6,6,16.7,22.2,15,0,0.0,0,,7952,2717,0,1.1,1.0,11,38,6,1,55,505,52,0,7,31,17,13,4,2,0,5,4,33,19,6,4,2,0,1,1,0,0,0,0,15,10,9,5,1,9,40.9,13,7,10,25,24,0,673,78,43,19,82.6,4,17.4,444,30,19,17,9,443,54,2,0,0,5,0,0,0,56,14,51.9,2019-2020,Manchester City
12,2019-11-23,17:30,Matchweek 13,Sat,Home,W,2.0,1.0,Chelsea,1.0,0.9,47.0,54486.0,David Silva,4-3-3,Martin Atkinson,Match Report,,2,15,4,26.7,0.13,0.5,17.9,0,0,0,1.0,0.07,1.0,1.0,2,1,50.0,0,0.2,-0.8,0,0,0,6,12,50.0,29,3,24.1,27.0,10,50.0,34.7,7,0,0.0,1,22.0,8860,2673,1,0.5,1.0,9,36,11,0,47,547,53,0,8,19,20,8,3,0,0,3,8,25,18,1,2,2,1,3,1,0,2,0,0,15,10,5,8,2,6,27.3,16,5,10,25,12,1,691,65,27,10,62.5,7,43.8,485,23,6,14,9,502,47,1,0,0,5,0,0,0,48,12,63.2,2019-2020,Manchester City
13,2019-11-30,12:30,Matchweek 14,Sat,Away,D,2.0,2.0,Newcastle Utd,2.4,0.3,75.0,49937.0,David Silva,4-3-3,Chris Kavanagh,Match Report,,2,24,9,37.5,0.08,0.22,16.6,0,0,0,2.4,0.1,-0.4,-0.4,3,1,33.3,0,1.0,-1.0,0,0,0,0,3,0.0,21,6,14.3,25.5,5,0.0,13.4,8,0,0.0,4,24.2,11406,3215,1,1.4,2.1,16,65,14,4,85,779,46,5,8,38,21,10,5,3,1,3,5,39,32,3,0,0,0,3,3,0,0,0,0,12,7,4,7,1,4,21.1,15,5,9,21,10,0,928,37,43,10,66.7,5,33.3,668,29,7,13,13,707,85,2,0,0,6,0,0,0,62,16,48.5,2019-2020,Manchester City
14,2019-12-03,20:15,Matchweek 15,Tue,Away,W,4.0,1.0,Burnley,2.2,0.6,75.0,20101.0,David Silva,4-3-3,Jonathan Moss,Match Report,,4,17,8,47.1,0.24,0.5,17.9,0,0,0,2.2,0.13,1.8,1.8,2,1,50.0,0,0.8,-0.2,0,0,0,2,10,20.0,28,6,21.4,27.1,5,80.0,56.8,8,0,0.0,0,,11937,3529,3,1.8,1.6,14,61,22,2,79,786,43,1,6,28,21,6,1,1,0,2,10,30,27,1,1,0,0,6,5,0,0,0,0,8,5,5,2,1,5,55.6,4,3,6,14,20,0,917,57,34,8,57.1,6,42.9,696,32,11,10,8,714,79,1,0,0,6,0,0,0,49,12,36.4,2019-2020,Manchester City
15,2019-12-07,17:30,Matchweek 16,Sat,Home,L,1.0,2.0,Manchester Utd,2.2,1.4,72.0,54403.0,David Silva,4-3-3,Anthony Taylor,Match Report,,1,23,5,21.7,0.04,0.2,14.7,2,0,0,2.2,0.1,-1.2,-1.2,7,5,85.7,0,1.8,-0.2,1,0,0,0,1,0.0,12,4,8.3,21.0,4,0.0,12.0,8,0,0.0,1,22.5,10467,2849,1,1.8,2.5,18,65,18,3,72,679,56,1,3,49,25,16,3,4,1,0,15,40,30,3,2,2,0,2,1,1,0,0,0,14,7,3,9,2,7,50.0,7,9,14,28,9,0,840,39,75,14,73.7,5,26.3,617,45,22,10,13,622,71,3,0,0,10,0,1,0,52,12,52.2,2019-2020,Manchester City
16,2019-12-15,16:30,Matchweek 17,Sun,Away,W,3.0,0.0,Arsenal,1.3,0.5,57.0,60031.0,Fernandinho,4-2-3-1,Paul Tierney,Match Report,,3,14,7,50.0,0.21,0.43,18.9,0,0,0,1.3,0.09,1.7,1.7,1,1,100.0,1,0.1,0.1,0,0,0,0,3,0.0,25,6,4.0,22.3,4,50.0,34.5,13,1,7.7,3,17.4,10242,3080,2,0.5,0.5,11,40,8,1,41,669,38,4,6,10,19,3,1,1,0,1,6,25,21,0,2,0,1,6,5,0,1,0,0,21,11,9,8,4,12,54.5,10,5,10,31,22,0,815,60,16,11,52.4,10,47.6,613,28,6,14,6,632,41,4,0,0,24,0,0,0,44,15,62.5,2019-2020,Manchester City
17,2019-12-21,17:30,Matchweek 18,Sat,Home,W,3.0,1.0,Leicester City,3.3,1.1,62.0,54415.0,Fernandinho,4-2-3-1,Mike Dean,Match Report,,3,22,11,50.0,0.09,0.18,15.7,1,1,1,2.5,0.12,-0.3,-0.5,2,1,50.0,0,0.8,-0.2,0,0,0,1,4,25.0,32,6,12.5,23.6,8,0.0,19.6,8,0,0.0,1,32.0,11078,3049,2,2.6,2.0,21,44,17,2,53,685,44,1,9,14,19,6,6,0,0,1,9,44,37,1,3,2,0,6,4,0,1,1,0,19,10,4,8,7,10,55.6,8,6,10,29,3,0,829,63,44,10,58.8,7,41.2,585,28,11,12,7,646,53,2,0,0,14,1,0,0,39,8,42.1,2019-2020,Manchester City
18,2019-12-27,19:45,Matchweek 19,Fri,Away,L,2.0,3.0,Wolves,1.5,2.6,38.0,31737.0,Fernandinho,4-2-3-1,Martin Atkinson,Match Report,,2,6,2,33.3,0.33,1.0,19.0,1,0,1,0.6,0.1,0.5,1.4,8,5,62.5,0,1.8,-1.2,0,0,0,5,19,26.3,25,9,40.0,35.0,11,81.8,51.5,24,1,4.2,1,16.5,5185,1868,1,0.5,0.2,4,15,1,0,18,348,33,1,1,2,12,1,0,1,0,1,7,13,8,0,1,2,0,3,2,0,0,0,0,16,6,10,5,1,8,30.8,18,2,14,30,37,2,498,87,10,9,52.9,8,47.1,252,11,5,7,5,300,18,1,1,0,13,1,0,0,40,18,46.2,2019-2020,Manchester City
19,2019-12-29,18:00,Matchweek 20,Sun,Home,W,2.0,0.0,Sheffield Utd,1.1,1.1,72.0,54512.0,Fernandinho,4-3-3,Chris Kavanagh,Match Report,,2,16,4,25.0,0.13,0.5,23.1,2,0,0,1.1,0.07,0.9,0.9,0,0,,1,0.0,0.0,0,0,0,4,9,44.4,30,4,23.3,25.5,8,25.0,26.0,14,0,0.0,0,5.0,12404,3405,2,0.9,0.8,13,48,12,2,53,864,41,2,5,14,16,8,4,0,0,1,9,29,23,1,3,2,0,3,2,0,1,0,0,10,8,7,3,0,4,30.8,9,10,3,13,10,0,996,62,24,6,46.2,7,53.8,789,29,4,13,9,810,53,1,0,0,5,0,0,0,52,12,42.9,2019-2020,Manchester City
20,2020-01-01,17:30,Matchweek 21,Wed,Home,W,2.0,1.0,Everton,1.5,1.0,65.0,54407.0,Fernandinho,3-4-3,Andre Marriner,Match Report,,2,16,7,43.8,0.13,0.29,16.0,0,0,0,1.5,0.09,0.5,0.5,2,1,50.0,0,1.5,0.5,0,0,0,3,6,50.0,25,3,12.0,23.1,4,75.0,53.5,10,0,0.0,1,15.5,10920,3331,2,1.5,0.8,15,34,9,1,51,770,34,2,8,11,13,3,0,2,0,3,6,31,24,3,1,1,0,4,4,0,0,0,0,10,8,6,2,2,5,33.3,10,8,16,26,15,1,913,43,21,10,66.7,5,33.3,681,24,8,11,9,716,50,0,0,0,11,0,0,0,61,16,35.6,2019-2020,Manchester City
21,2020-01-12,16:30,Matchweek 22,Sun,Away,W,6.0,1.0,Aston Villa,2.8,1.1,70.0,41823.0,David Silva,4-3-3,Jonathan Moss,Match Report,,6,22,11,50.0,0.27,0.55,16.1,1,0,0,2.8,0.13,3.2,3.2,1,0,100.0,0,1.0,0.0,1,0,0,1,1,100.0,17,4,5.9,20.7,4,0.0,16.5,7,0,0.0,0,13.0,12479,3280,6,2.5,1.4,18,38,16,2,57,883,26,4,3,16,12,4,2,0,0,0,8,40,31,1,5,1,1,10,6,0,3,0,1,16,8,10,5,1,9,34.6,17,9,8,24,5,0,1001,57,44,19,76.0,6,24.0,806,37,13,14,9,829,57,1,0,0,12,0,1,0,56,11,50.0,2019-2020,Manchester City
22,2020-01-18,15:00,Matchweek 23,Sat,Home,D,2.0,2.0,Crystal Palace,2.6,0.4,72.0,54439.0,David Silva,4-3-3,Graham Scott,Match Report,,2,25,6,24.0,0.08,0.33,16.7,1,0,0,2.6,0.11,-0.6,-0.6,3,2,33.3,0,0.7,-0.3,0,0,0,1,3,33.3,15,6,13.3,22.8,5,20.0,27.0,4,0,0.0,1,26.0,10358,3126,2,2.3,3.8,19,58,26,7,97,701,49,3,4,58,20,14,3,8,0,0,8,43,38,1,1,1,0,4,4,0,0,0,0,13,6,4,4,5,6,30.0,14,2,9,22,3,0,863,32,64,15,71.4,6,28.6,632,58,11,20,12,634,96,1,0,0,9,0,0,1,52,21,47.7,2019-2020,Manchester City
23,2020-01-21,19:30,Matchweek 24,Tue,Away,W,1.0,0.0,Sheffield Utd,2.8,0.8,66.0,31285.0,Fernandinho,3-4-3,Lee Mason,Match Report,,1,17,4,23.5,0.06,0.25,17.3,1,0,1,2.0,0.12,-1.8,-1.0,1,1,100.0,1,0.0,0.0,0,0,0,1,7,14.3,28,5,25.0,32.1,3,0.0,16.0,13,0,0.0,3,20.3,9496,2857,1,2.0,1.4,16,24,9,2,44,601,54,1,8,27,23,13,7,2,0,1,9,35,25,3,4,3,0,2,2,0,0,0,0,8,5,6,2,0,2,18.2,9,6,11,19,25,0,762,61,32,10,66.7,5,33.3,547,31,7,8,8,552,44,3,0,0,13,1,0,0,45,20,47.6,2019-2020,Manchester City
24,2020-02-02,16:30,Matchweek 25,Sun,Away,L,0.0,2.0,Tottenham,2.4,0.3,67.0,61022.0,Fernandinho,4-3-3,Mike Dean,Match Report,,0,18,4,22.2,0.0,0.0,15.2,0,0,1,1.9,0.12,-2.4,-1.9,3,1,33.3,0,0.7,-1.3,0,0,0,2,3,66.7,18,5,16.7,24.8,1,0.0,17.0,6,0,0.0,3,24.8,10501,2991,0,1.2,2.0,12,59,14,1,74,702,37,2,7,24,18,6,3,2,0,0,11,33,23,1,1,2,1,0,0,0,0,0,0,15,9,7,6,2,6,40.0,9,5,12,27,14,0,838,32,50,10,45.5,12,54.5,606,30,12,12,9,634,74,5,1,1,14,1,0,0,53,13,61.9,2019-2020,Manchester City
25,2020-02-19,19:30,Matchweek 26,Wed,Home,W,2.0,0.0,West Ham,2.1,0.1,77.0,52159.0,David Silva,4-3-3,Kevin Friend,Match Report,,2,20,7,35.0,0.1,0.29,15.0,0,0,0,2.1,0.11,-0.1,-0.1,0,0,,1,0.0,0.0,0,0,0,2,3,66.7,18,1,5.6,19.3,5,40.0,40.8,8,0,0.0,0,,12349,3452,2,1.8,2.6,15,59,16,1,73,910,38,7,2,35,16,6,4,0,0,1,9,38,27,2,5,1,1,4,2,1,0,0,0,11,7,6,3,2,4,33.3,8,4,7,18,12,0,1035,40,44,18,75.0,6,25.0,820,44,14,9,9,838,73,0,0,0,5,0,0,0,57,8,44.4,2019-2020,Manchester City
26,2020-02-22,17:30,Matchweek 27,Sat,Away,W,1.0,0.0,Leicester City,2.4,0.8,67.0,32068.0,Fernandinho,4-3-3,Paul Tierney,Match Report,,1,17,6,35.3,0.06,0.17,21.1,2,0,1,1.7,0.1,-1.4,-0.7,3,3,100.0,1,0.3,0.3,0,0,0,2,7,28.6,32,6,21.9,31.6,4,0.0,18.5,8,0,0.0,1,9.3,10584,2730,1,1.5,1.4,14,37,9,0,52,679,44,4,8,20,20,7,7,0,0,1,11,32,23,2,0,2,2,2,2,0,0,0,0,15,11,7,5,3,8,30.8,18,6,15,30,14,0,821,60,30,12,85.7,2,14.3,635,30,8,13,12,628,52,0,0,0,10,0,0,0,60,9,52.9,2019-2020,Manchester City
27,2020-03-08,16:30,Matchweek 29,Sun,Away,L,0.0,2.0,Manchester Utd,0.6,1.6,72.0,73288.0,Fernandinho,4-3-3,Mike Dean,Match Report,,0,7,4,57.1,0.0,0.0,16.9,0,0,0,0.6,0.09,-0.6,-0.6,6,4,66.7,0,1.4,-0.6,0,0,0,3,8,37.5,40,4,20.0,30.4,2,0.0,14.0,7,0,0.0,3,17.0,11977,3338,0,0.6,0.5,7,45,4,1,52,768,55,2,7,31,27,11,6,0,0,2,13,13,11,1,0,0,0,0,0,0,0,0,0,15,5,4,9,2,11,47.8,12,2,8,23,9,3,900,76,12,18,69.2,8,30.8,678,26,6,14,11,704,52,4,0,0,9,0,0,0,47,11,61.1,2019-2020,Manchester City
